Date,Actual value,Predicted value
2004-04-04 18:00:00,1258.0,998.648561
2004-04-04 19:00:00,1420.0,1082.82441
2004-04-04 20:00:00,1366.0,1047.478065
2004-04-04 21:00:00,1113.0,906.534875
2004-04-04 22:00:00,1196.0,960.372707
2004-04-04 23:00:00,1188.0,957.745822
2004-04-05 00:00:00,1102.0,903.367639
2004-04-05 01:00:00,969.0,812.027802
2004-04-05 02:00:00,983.0,814.27363
2004-04-05 03:00:00,876.0,758.362041
2004-04-05 04:00:00,884.0,731.409656
2004-04-05 05:00:00,1024.0,865.102285
2004-04-05 06:00:00,1126.0,977.983662
2004-04-05 07:00:00,1415.0,1117.649931
2004-04-05 08:00:00,1631.0,1349.424231
2004-04-05 09:00:00,1499.0,1243.38362
2004-04-05 10:00:00,1461.0,1195.857658
2004-04-05 11:00:00,1430.0,1175.242261
2004-04-05 12:00:00,1498.0,1199.696996
2004-04-05 13:00:00,1454.0,1200.708317
2004-04-05 14:00:00,1402.0,1136.435052
2004-04-05 15:00:00,1327.0,1047.958394
2004-04-05 16:00:00,1273.0,999.559523
2004-04-05 17:00:00,1457.0,1158.312532
2004-04-05 18:00:00,1543.0,1237.405763
2004-04-05 19:00:00,1499.0,1213.892617
2004-04-05 20:00:00,1378.0,1136.450541
2004-04-05 21:00:00,1243.0,1029.910664
2004-04-05 22:00:00,1196.0,993.491945
2004-04-05 23:00:00,1137.0,990.720739
2004-04-06 00:00:00,1015.0,883.719467
2004-04-06 01:00:00,978.0,819.675291
2004-04-06 02:00:00,933.0,771.104944
2004-04-06 03:00:00,927.0,815.558663
2004-04-06 04:00:00,908.0,779.545588
2004-04-06 05:00:00,980.0,847.538306
2004-04-06 06:00:00,1236.0,1011.829639
2004-04-06 07:00:00,1664.0,1333.048502
2004-04-06 08:00:00,1757.0,1493.503254
2004-04-06 09:00:00,1524.0,1313.190632
2004-04-06 10:00:00,1329.0,1139.055828
2004-04-06 11:00:00,1167.0,969.230503
2004-04-06 12:00:00,1369.0,1106.509289
2004-04-06 13:00:00,1284.0,1079.562926
2004-04-06 14:00:00,1221.0,1019.736256
2004-04-06 15:00:00,1096.0,941.495588
2004-04-06 16:00:00,1143.0,954.40321
2004-04-06 17:00:00,1251.0,1055.523581
2004-04-06 18:00:00,1268.0,1091.999389
2004-04-06 19:00:00,1314.0,1115.764119
2004-04-06 20:00:00,1315.0,1128.247245
2004-04-06 21:00:00,1095.0,960.693138
2004-04-06 22:00:00,1027.0,884.123143
2004-04-06 23:00:00,1012.0,862.294834
2004-04-07 00:00:00,948.0,824.364316
2004-04-07 01:00:00,889.0,749.74779
2004-04-07 02:00:00,830.0,696.563055
2004-04-07 03:00:00,801.0,652.063251
2004-04-07 04:00:00,804.0,610.298559
2004-04-07 05:00:00,824.0,646.932358
2004-04-07 06:00:00,1000.0,779.907834
2004-04-07 07:00:00,1307.0,1040.07584
2004-04-07 08:00:00,1286.0,1104.676059
2004-04-07 09:00:00,1150.0,992.551822
2004-04-07 10:00:00,1087.0,941.910902
2004-04-07 11:00:00,1016.0,919.867902
2004-04-07 12:00:00,1029.0,932.78554
2004-04-07 13:00:00,1109.0,953.223976
2004-04-07 14:00:00,997.0,879.36666
2004-04-07 15:00:00,1177.0,978.078402
2004-04-07 16:00:00,1045.0,865.487591
2004-04-07 17:00:00,1171.0,1009.158372
2004-04-07 18:00:00,1221.0,1066.373806
2004-04-07 19:00:00,1262.0,1120.595042
2004-04-07 20:00:00,1207.0,1056.93364
2004-04-07 21:00:00,956.0,822.392487
2004-04-07 22:00:00,1020.0,868.666474
2004-04-07 23:00:00,1107.0,982.883849
2004-04-08 00:00:00,1020.0,932.271646
2004-04-08 01:00:00,1051.0,954.97424
2004-04-08 02:00:00,965.0,919.935231
2004-04-08 03:00:00,890.0,899.453459
2004-04-08 04:00:00,823.0,819.999258
2004-04-08 05:00:00,869.0,836.690147
2004-04-08 06:00:00,939.0,882.337829
2004-04-08 07:00:00,1274.0,1099.372977
2004-04-08 08:00:00,1512.0,1375.168352
2004-04-08 09:00:00,1435.0,1267.714432
2004-04-08 10:00:00,1207.0,1102.680695
2004-04-08 11:00:00,1223.0,1075.281606
2004-04-08 12:00:00,1121.0,1004.036235
2004-04-08 13:00:00,1176.0,1066.180926
2004-04-08 14:00:00,1144.0,1043.484155
2004-04-08 15:00:00,1136.0,1014.315258
2004-04-08 16:00:00,1085.0,965.90647
2004-04-08 17:00:00,1297.0,1169.572025
2004-04-08 18:00:00,1408.0,1280.170466
2004-04-08 19:00:00,1618.0,1420.937533
2004-04-08 20:00:00,1319.0,1180.010586
2004-04-08 21:00:00,1045.0,944.597136
2004-04-08 22:00:00,1058.0,947.255076
2004-04-08 23:00:00,1063.0,1028.792521
2004-04-09 00:00:00,1063.0,1031.106633
2004-04-09 01:00:00,1063.0,1026.321729
2004-04-09 02:00:00,1063.0,1020.264151
2004-04-09 03:00:00,1063.0,1030.248242
2004-04-09 04:00:00,1063.0,1020.834496
2004-04-09 05:00:00,1063.0,1023.851903
2004-04-09 06:00:00,1063.0,1026.230965
2004-04-09 07:00:00,1063.0,1036.257741
2004-04-09 08:00:00,1063.0,1036.173603
2004-04-09 09:00:00,1063.0,1037.827984
2004-04-09 10:00:00,1063.0,1034.633949
2004-04-09 11:00:00,1063.0,1036.654274
2004-04-09 12:00:00,1063.0,1043.48736
2004-04-09 13:00:00,1063.0,1043.34378
2004-04-09 14:00:00,1063.0,1033.683567
2004-04-09 15:00:00,1063.0,1041.91267
2004-04-09 16:00:00,1063.0,1041.222765
2004-04-09 17:00:00,1063.0,1032.123345
2004-04-09 18:00:00,1063.0,1035.580935
2004-04-09 19:00:00,1063.0,1039.763178
2004-04-09 20:00:00,1063.0,1037.045327
2004-04-09 21:00:00,1063.0,1030.526969
2004-04-09 22:00:00,1063.0,1030.79635
2004-04-09 23:00:00,1176.0,1058.218294
2004-04-10 00:00:00,1047.0,962.313502
2004-04-10 01:00:00,1116.0,1005.221564
2004-04-10 02:00:00,1074.0,985.063548
2004-04-10 03:00:00,922.0,906.280803
2004-04-10 04:00:00,898.0,880.00954
2004-04-10 05:00:00,970.0,903.275585
2004-04-10 06:00:00,1073.0,965.230239
2004-04-10 07:00:00,1081.0,1019.247642
2004-04-10 08:00:00,1159.0,1049.218703
2004-04-10 09:00:00,1112.0,1009.572163
2004-04-10 10:00:00,1112.0,976.47222
2004-04-10 11:00:00,1063.0,926.219679
2004-04-10 12:00:00,1032.0,910.133866
2004-04-10 13:00:00,936.0,850.49948
2004-04-10 14:00:00,883.0,795.14169
2004-04-10 15:00:00,942.0,840.702448
2004-04-10 16:00:00,943.0,835.926612
2004-04-10 17:00:00,1007.0,870.174781
2004-04-10 18:00:00,1037.0,925.901414
2004-04-10 19:00:00,1127.0,999.923878
2004-04-10 20:00:00,1123.0,1023.998723
2004-04-10 21:00:00,1110.0,989.411662
2004-04-10 22:00:00,1247.0,1091.36594
2004-04-10 23:00:00,1220.0,1072.282067
2004-04-11 00:00:00,1028.0,927.125242
2004-04-11 01:00:00,978.0,861.783643
2004-04-11 02:00:00,949.0,869.667041
2004-04-11 03:00:00,910.0,873.359823
2004-04-11 04:00:00,863.0,844.827198
2004-04-11 05:00:00,836.0,838.819224
2004-04-11 06:00:00,856.0,839.187228
2004-04-11 07:00:00,888.0,837.24123
2004-04-11 08:00:00,912.0,845.678495
2004-04-11 09:00:00,938.0,818.282304
2004-04-11 10:00:00,1053.0,892.921621
2004-04-11 11:00:00,1087.0,915.92909
2004-04-11 12:00:00,1153.0,960.696088
2004-04-11 13:00:00,894.0,801.942982
2004-04-11 14:00:00,797.0,684.273275
2004-04-11 15:00:00,854.0,699.115368
2004-04-11 16:00:00,892.0,723.820878
2004-04-11 17:00:00,935.0,740.672869
2004-04-11 18:00:00,989.0,773.926271
2004-04-11 19:00:00,1063.0,851.06476
2004-04-11 20:00:00,922.0,783.120162
2004-04-11 21:00:00,925.0,776.191385
2004-04-11 22:00:00,924.0,761.141637
2004-04-11 23:00:00,914.0,766.885495
2004-04-12 00:00:00,840.0,690.11498
2004-04-12 01:00:00,799.0,649.005252
2004-04-12 02:00:00,856.0,686.320996
2004-04-12 03:00:00,830.0,702.27204
2004-04-12 04:00:00,753.0,586.885169
2004-04-12 05:00:00,785.0,570.676244
2004-04-12 06:00:00,835.0,623.8735
2004-04-12 07:00:00,865.0,671.91032
2004-04-12 08:00:00,922.0,723.982939
2004-04-12 09:00:00,975.0,792.257381
2004-04-12 10:00:00,1040.0,817.554095
2004-04-12 11:00:00,1115.0,875.741011
2004-04-12 12:00:00,1004.0,818.562358
2004-04-12 13:00:00,895.0,745.349671
2004-04-12 14:00:00,917.0,749.701393
2004-04-12 15:00:00,1025.0,818.296726
2004-04-12 16:00:00,1035.0,826.842288
2004-04-12 17:00:00,1025.0,824.27761
2004-04-12 18:00:00,1040.0,844.147989
2004-04-12 19:00:00,1070.0,887.558456
2004-04-12 20:00:00,964.0,826.077646
2004-04-12 21:00:00,904.0,780.853476
2004-04-12 22:00:00,913.0,778.538447
2004-04-12 23:00:00,914.0,763.668325
2004-04-13 00:00:00,893.0,746.199201
2004-04-13 01:00:00,844.0,705.216777
2004-04-13 02:00:00,837.0,684.064184
2004-04-13 03:00:00,868.0,734.466449
2004-04-13 04:00:00,825.0,689.561923
2004-04-13 05:00:00,956.0,805.807644
2004-04-13 06:00:00,1124.0,963.675652
2004-04-13 07:00:00,1496.0,1237.778129
2004-04-13 08:00:00,1452.0,1291.941369
2004-04-13 09:00:00,1172.0,1087.748819
2004-04-13 10:00:00,1020.0,957.695852
2004-04-13 11:00:00,1044.0,965.321278
2004-04-13 12:00:00,1020.0,920.159071
2004-04-13 13:00:00,1009.0,907.22762
2004-04-13 14:00:00,1073.0,941.683811
2004-04-13 15:00:00,1098.0,996.625377
2004-04-13 16:00:00,1061.0,951.975426
2004-04-13 17:00:00,1289.0,1118.844883
2004-04-13 18:00:00,1442.0,1280.296371
2004-04-13 19:00:00,1479.0,1295.35504
2004-04-13 20:00:00,1266.0,1164.258068
2004-04-13 21:00:00,1149.0,1059.421274
2004-04-13 22:00:00,1168.0,1065.349998
2004-04-13 23:00:00,1079.0,1014.432811
2004-04-14 00:00:00,1047.0,949.703
2004-04-14 01:00:00,936.0,918.583176
2004-04-14 02:00:00,900.0,866.496172
2004-04-14 03:00:00,839.0,839.328943
2004-04-14 04:00:00,840.0,817.724478
2004-04-14 05:00:00,905.0,871.745642
2004-04-14 06:00:00,1079.0,983.079124
2004-04-14 07:00:00,1417.0,1224.927583
2004-04-14 08:00:00,1529.0,1377.482405
2004-04-14 09:00:00,1397.0,1244.103121
2004-04-14 10:00:00,1214.0,1092.710605
2004-04-14 11:00:00,1109.0,994.087159
2004-04-14 12:00:00,1122.0,1002.283146
2004-04-14 13:00:00,1094.0,988.149694
2004-04-14 14:00:00,1164.0,1049.102837
2004-04-14 15:00:00,1188.0,1054.280155
2004-04-14 16:00:00,1098.0,967.645594
2004-04-14 17:00:00,1180.0,1029.365615
2004-04-14 18:00:00,1195.0,1072.640176
2004-04-14 19:00:00,1234.0,1093.078628
2004-04-14 20:00:00,1425.0,1216.867297
2004-04-14 21:00:00,1320.0,1158.947012
2004-04-14 22:00:00,1158.0,1054.335297
2004-04-14 23:00:00,1060.0,991.131537
2004-04-15 00:00:00,1036.0,955.825978
2004-04-15 01:00:00,943.0,894.72133
2004-04-15 02:00:00,899.0,869.218352
2004-04-15 03:00:00,889.0,830.523823
2004-04-15 04:00:00,847.0,803.729437
2004-04-15 05:00:00,918.0,853.952688
2004-04-15 06:00:00,1105.0,1018.89528
2004-04-15 07:00:00,1491.0,1281.68966
2004-04-15 08:00:00,1508.0,1307.100116
2004-04-15 09:00:00,1489.0,1287.289007
2004-04-15 10:00:00,1451.0,1266.158397
2004-04-15 11:00:00,1454.0,1264.978021
2004-04-15 12:00:00,1392.0,1227.881951
2004-04-15 13:00:00,1351.0,1183.076284
2004-04-15 14:00:00,1418.0,1223.211457
2004-04-15 15:00:00,1303.0,1117.980449
2004-04-15 16:00:00,1292.0,1133.284412
2004-04-15 17:00:00,1560.0,1341.503108
2004-04-15 18:00:00,1765.0,1447.035649
2004-04-15 19:00:00,1875.0,1565.069172
2004-04-15 20:00:00,1746.0,1414.238907
2004-04-15 21:00:00,1607.0,1336.064355
2004-04-15 22:00:00,1277.0,1099.254443
2004-04-15 23:00:00,1207.0,1032.906862
2004-04-16 00:00:00,1209.0,1034.559705
2004-04-16 01:00:00,1189.0,1021.632027
2004-04-16 02:00:00,1132.0,1009.338818
2004-04-16 03:00:00,974.0,892.819587
2004-04-16 04:00:00,1033.0,953.765471
2004-04-16 05:00:00,1075.0,993.85424
2004-04-16 06:00:00,1242.0,1102.664959
2004-04-16 07:00:00,1657.0,1353.176745
2004-04-16 08:00:00,1406.0,1271.781977
2004-04-16 09:00:00,1150.0,1070.123062
2004-04-16 10:00:00,1184.0,1067.616623
2004-04-16 11:00:00,1223.0,1090.314778
2004-04-16 12:00:00,1196.0,1058.510514
2004-04-16 13:00:00,1559.0,1246.67046
2004-04-16 14:00:00,1544.0,1287.829915
2004-04-16 15:00:00,1485.0,1246.064187
2004-04-16 16:00:00,1498.0,1250.997862
2004-04-16 17:00:00,1593.0,1348.642645
2004-04-16 18:00:00,1529.0,1294.873907
2004-04-16 19:00:00,1689.0,1402.417857
2004-04-16 20:00:00,1535.0,1297.31188
2004-04-16 21:00:00,1304.0,1152.403207
2004-04-16 22:00:00,1235.0,1096.706272
2004-04-16 23:00:00,1281.0,1104.383184
2004-04-17 00:00:00,1167.0,1066.11731
2004-04-17 01:00:00,1134.0,1041.46284
2004-04-17 02:00:00,1100.0,1024.471721
2004-04-17 03:00:00,1057.0,992.519516
2004-04-17 04:00:00,902.0,892.749046
2004-04-17 05:00:00,982.0,940.194472
2004-04-17 06:00:00,997.0,975.496871
2004-04-17 07:00:00,1141.0,1030.401083
2004-04-17 08:00:00,1163.0,1056.166995
2004-04-17 09:00:00,1107.0,1027.408185
2004-04-17 10:00:00,1228.0,1072.960384
2004-04-17 11:00:00,1033.0,969.366541
2004-04-17 12:00:00,984.0,887.971162
2004-04-17 13:00:00,1066.0,946.046176
2004-04-17 14:00:00,926.0,838.6043
2004-04-17 15:00:00,979.0,866.325443
2004-04-17 16:00:00,993.0,885.262119
2004-04-17 17:00:00,970.0,880.462318
2004-04-17 18:00:00,997.0,899.497209
2004-04-17 19:00:00,1097.0,973.309259
2004-04-17 20:00:00,1105.0,994.498248
2004-04-17 21:00:00,993.0,918.906977
2004-04-17 22:00:00,1136.0,985.906379
2004-04-17 23:00:00,1297.0,1086.356487
2004-04-18 00:00:00,1110.0,993.260757
2004-04-18 01:00:00,1027.0,939.557869
2004-04-18 02:00:00,1024.0,926.666252
2004-04-18 03:00:00,992.0,926.202476
2004-04-18 04:00:00,929.0,857.852996
2004-04-18 05:00:00,892.0,802.712396
2004-04-18 06:00:00,895.0,821.028486
2004-04-18 07:00:00,915.0,829.218107
2004-04-18 08:00:00,947.0,873.780711
2004-04-18 09:00:00,1032.0,913.523205
2004-04-18 10:00:00,1219.0,1012.084664
2004-04-18 11:00:00,1217.0,1029.819962
2004-04-18 12:00:00,1097.0,952.050684
2004-04-18 13:00:00,938.0,849.269893
2004-04-18 14:00:00,944.0,836.354153
2004-04-18 15:00:00,1139.0,947.389177
2004-04-18 16:00:00,1163.0,964.099135
2004-04-18 17:00:00,1157.0,965.484465
2004-04-18 18:00:00,1154.0,993.188562
2004-04-18 19:00:00,1342.0,1115.952941
2004-04-18 20:00:00,1178.0,1042.494389
2004-04-18 21:00:00,1152.0,1034.781876
2004-04-18 22:00:00,1078.0,996.133597
2004-04-18 23:00:00,1167.0,1061.113094
2004-04-19 00:00:00,1111.0,1033.987428
2004-04-19 01:00:00,988.0,950.655924
2004-04-19 02:00:00,917.0,909.648785
2004-04-19 03:00:00,850.0,846.840294
2004-04-19 04:00:00,885.0,862.085891
2004-04-19 05:00:00,888.0,858.510453
2004-04-19 06:00:00,1101.0,1010.539044
2004-04-19 07:00:00,1399.0,1193.92474
2004-04-19 08:00:00,1325.0,1219.218738
2004-04-19 09:00:00,1058.0,993.638674
2004-04-19 10:00:00,990.0,927.728388
2004-04-19 11:00:00,1018.0,921.81444
2004-04-19 12:00:00,1105.0,1027.525982
2004-04-19 13:00:00,1194.0,1097.015013
2004-04-19 14:00:00,1088.0,988.910124
2004-04-19 15:00:00,1084.0,1005.62363
2004-04-19 16:00:00,1207.0,1079.88064
2004-04-19 17:00:00,1186.0,1096.907519
2004-04-19 18:00:00,1053.0,1005.111212
2004-04-19 19:00:00,1032.0,999.236966
2004-04-19 20:00:00,989.0,976.124749
2004-04-19 21:00:00,930.0,902.954603
2004-04-19 22:00:00,951.0,925.132876
2004-04-19 23:00:00,985.0,950.76273
2004-04-20 00:00:00,937.0,889.587119
2004-04-20 01:00:00,887.0,851.469943
2004-04-20 02:00:00,806.0,784.319724
2004-04-20 03:00:00,771.0,754.593254
2004-04-20 04:00:00,802.0,779.178614
2004-04-20 05:00:00,878.0,864.5655
2004-04-20 06:00:00,1070.0,1002.849162
2004-04-20 07:00:00,1430.0,1270.280895
2004-04-20 08:00:00,1565.0,1420.57397
2004-04-20 09:00:00,1365.0,1274.278306
2004-04-20 10:00:00,1348.0,1235.930315
2004-04-20 11:00:00,1311.0,1260.205096
2004-04-20 12:00:00,1302.0,1231.180915
2004-04-20 13:00:00,1250.0,1154.73444
2004-04-20 14:00:00,1083.0,1022.482575
2004-04-20 15:00:00,1005.0,924.337407
2004-04-20 16:00:00,1129.0,1035.259733
2004-04-20 17:00:00,1327.0,1190.897639
2004-04-20 18:00:00,1428.0,1326.023791
2004-04-20 19:00:00,1426.0,1303.991571
2004-04-20 20:00:00,1310.0,1257.909195
2004-04-20 21:00:00,1114.0,1096.865258
2004-04-20 22:00:00,991.0,981.171798
2004-04-20 23:00:00,1089.0,1027.047395
2004-04-21 00:00:00,911.0,901.327205
2004-04-21 01:00:00,1005.0,981.202315
2004-04-21 02:00:00,863.0,888.242575
2004-04-21 03:00:00,857.0,885.895394
2004-04-21 04:00:00,804.0,844.908082
2004-04-21 05:00:00,871.0,893.133395
2004-04-21 06:00:00,1035.0,1027.154066
2004-04-21 07:00:00,1513.0,1370.112644
2004-04-21 08:00:00,1726.0,1590.17591
2004-04-21 09:00:00,1396.0,1287.734672
2004-04-21 10:00:00,1333.0,1235.479017
2004-04-21 11:00:00,1161.0,1062.69478
2004-04-21 12:00:00,1081.0,996.245033
2004-04-21 13:00:00,1075.0,969.381218
2004-04-21 14:00:00,1055.0,949.864275
2004-04-21 15:00:00,1053.0,935.450365
2004-04-21 16:00:00,1087.0,998.573667
2004-04-21 17:00:00,1304.0,1165.809774
2004-04-21 18:00:00,1625.0,1435.67804
2004-04-21 19:00:00,1649.0,1458.404157
2004-04-21 20:00:00,1443.0,1336.352653
2004-04-21 21:00:00,1209.0,1164.941045
2004-04-21 22:00:00,1105.0,1074.423752
2004-04-21 23:00:00,1020.0,1005.771243
2004-04-22 00:00:00,991.0,981.159224
2004-04-22 01:00:00,937.0,938.417892
2004-04-22 02:00:00,882.0,889.979624
2004-04-22 03:00:00,843.0,854.142009
2004-04-22 04:00:00,819.0,838.085534
2004-04-22 05:00:00,834.0,844.117056
2004-04-22 06:00:00,977.0,963.828687
2004-04-22 07:00:00,1234.0,1122.762826
2004-04-22 08:00:00,1403.0,1281.391846
2004-04-22 09:00:00,1538.0,1366.093021
2004-04-22 10:00:00,1343.0,1243.583313
2004-04-22 11:00:00,1243.0,1154.025904
2004-04-22 12:00:00,1201.0,1094.623644
2004-04-22 13:00:00,1121.0,1006.753225
2004-04-22 14:00:00,1087.0,991.667839
2004-04-22 15:00:00,1165.0,1102.587116
2004-04-22 16:00:00,1224.0,1138.459196
2004-04-22 17:00:00,1431.0,1308.32169
2004-04-22 18:00:00,1433.0,1336.549586
2004-04-22 19:00:00,1527.0,1481.747182
2004-04-22 20:00:00,1387.0,1269.988486
2004-04-22 21:00:00,1158.0,1096.892304
2004-04-22 22:00:00,1009.0,957.221125
2004-04-22 23:00:00,1026.0,956.287435
2004-04-23 00:00:00,1119.0,1056.9284
2004-04-23 01:00:00,1000.0,986.255559
2004-04-23 02:00:00,866.0,886.060747
2004-04-23 03:00:00,848.0,861.859741
2004-04-23 04:00:00,844.0,865.143973
2004-04-23 05:00:00,852.0,852.956951
2004-04-23 06:00:00,923.0,923.558647
2004-04-23 07:00:00,1490.0,1298.01582
2004-04-23 08:00:00,1662.0,1475.12504
2004-04-23 09:00:00,1553.0,1371.494043
2004-04-23 10:00:00,1423.0,1262.948435
2004-04-23 11:00:00,1458.0,1326.068186
2004-04-23 12:00:00,1349.0,1227.710259
2004-04-23 13:00:00,1326.0,1174.253129
2004-04-23 14:00:00,1356.0,1218.539852
2004-04-23 15:00:00,1460.0,1325.090488
2004-04-23 16:00:00,1497.0,1336.498762
2004-04-23 17:00:00,1645.0,1473.364006
2004-04-23 18:00:00,1557.0,1404.121411
2004-04-23 19:00:00,1747.0,1518.0471
2004-04-23 20:00:00,1482.0,1316.622468
2004-04-23 21:00:00,1211.0,1085.726992
2004-04-23 22:00:00,1294.0,1134.090236
2004-04-23 23:00:00,1300.0,1134.798744
2004-04-24 00:00:00,1402.0,1177.92492
2004-04-24 01:00:00,1349.0,1182.97561
2004-04-24 02:00:00,1161.0,1074.80969
2004-04-24 03:00:00,1022.0,1001.056464
2004-04-24 04:00:00,948.0,915.21897
2004-04-24 05:00:00,933.0,925.242311
2004-04-24 06:00:00,1021.0,977.412591
2004-04-24 07:00:00,1134.0,1061.538672
2004-04-24 08:00:00,1311.0,1171.906709
2004-04-24 09:00:00,1409.0,1199.082568
2004-04-24 10:00:00,1301.0,1109.07976
2004-04-24 11:00:00,1354.0,1132.1633
2004-04-24 12:00:00,1391.0,1146.014293
2004-04-24 13:00:00,1200.0,994.101605
2004-04-24 14:00:00,1338.0,1083.685307
2004-04-24 15:00:00,1223.0,987.694325
2004-04-24 16:00:00,1278.0,1010.052
2004-04-24 17:00:00,1257.0,990.869795
2004-04-24 18:00:00,1497.0,1155.88137
2004-04-24 19:00:00,1567.0,1255.00419
2004-04-24 20:00:00,1503.0,1254.478383
2004-04-24 21:00:00,1169.0,999.42637
2004-04-24 22:00:00,1007.0,855.157912
2004-04-24 23:00:00,1004.0,844.341689
2004-04-25 00:00:00,967.0,817.843733
2004-04-25 01:00:00,984.0,834.299149
2004-04-25 02:00:00,931.0,820.198642
2004-04-25 03:00:00,966.0,867.375406
2004-04-25 04:00:00,777.0,688.980652
2004-04-25 05:00:00,763.0,622.27466
2004-04-25 06:00:00,804.0,639.690514
2004-04-25 07:00:00,830.0,697.795436
2004-04-25 08:00:00,833.0,699.623702
2004-04-25 09:00:00,875.0,726.416554
2004-04-25 10:00:00,882.0,731.341419
2004-04-25 11:00:00,862.0,733.016411
2004-04-25 12:00:00,863.0,736.591727
2004-04-25 13:00:00,830.0,707.603868
2004-04-25 14:00:00,807.0,675.358217
2004-04-25 15:00:00,873.0,723.042176
2004-04-25 16:00:00,931.0,762.005925
2004-04-25 17:00:00,918.0,780.079893
2004-04-25 18:00:00,1001.0,830.661381
2004-04-25 19:00:00,1169.0,994.804192
2004-04-25 20:00:00,1085.0,942.469891
2004-04-25 21:00:00,940.0,859.830141
2004-04-25 22:00:00,1126.0,1011.629027
2004-04-25 23:00:00,978.0,903.582566
2004-04-26 00:00:00,893.0,794.828971
2004-04-26 01:00:00,838.0,732.876655
2004-04-26 02:00:00,803.0,684.913408
2004-04-26 03:00:00,775.0,656.222884
2004-04-26 04:00:00,767.0,608.019308
2004-04-26 05:00:00,809.0,672.113498
2004-04-26 06:00:00,898.0,771.119977
2004-04-26 07:00:00,1053.0,917.275308
2004-04-26 08:00:00,1033.0,954.874087
2004-04-26 09:00:00,941.0,867.030055
2004-04-26 10:00:00,941.0,849.18383
2004-04-26 11:00:00,917.0,836.798732
2004-04-26 12:00:00,977.0,863.267787
2004-04-26 13:00:00,994.0,868.271109
2004-04-26 14:00:00,942.0,838.183086
2004-04-26 15:00:00,981.0,851.240752
2004-04-26 16:00:00,984.0,865.688429
2004-04-26 17:00:00,1116.0,983.164715
2004-04-26 18:00:00,1181.0,1066.148475
2004-04-26 19:00:00,1163.0,1039.572313
2004-04-26 20:00:00,1081.0,982.981387
2004-04-26 21:00:00,1017.0,920.445736
2004-04-26 22:00:00,966.0,882.711453
2004-04-26 23:00:00,924.0,821.384386
2004-04-27 00:00:00,861.0,736.815703
2004-04-27 01:00:00,826.0,711.564702
2004-04-27 02:00:00,846.0,717.710445
2004-04-27 03:00:00,842.0,737.174038
2004-04-27 04:00:00,909.0,792.539786
2004-04-27 05:00:00,930.0,851.161327
2004-04-27 06:00:00,1120.0,1032.239888
2004-04-27 07:00:00,1518.0,1345.346722
2004-04-27 08:00:00,1461.0,1322.276526
2004-04-27 09:00:00,1075.0,962.7083
2004-04-27 10:00:00,1061.0,952.518365
2004-04-27 11:00:00,1066.0,923.659101
2004-04-27 12:00:00,1179.0,1047.655118
2004-04-27 13:00:00,1251.0,1125.907994
2004-04-27 14:00:00,1120.0,994.360218
2004-04-27 15:00:00,1187.0,1063.951436
2004-04-27 16:00:00,1145.0,1001.480799
2004-04-27 17:00:00,1215.0,1077.160632
2004-04-27 18:00:00,1317.0,1139.674916
2004-04-27 19:00:00,1388.0,1223.14744
2004-04-27 20:00:00,1295.0,1206.187085
2004-04-27 21:00:00,1153.0,1088.503125
2004-04-27 22:00:00,1078.0,988.085862
2004-04-27 23:00:00,1133.0,1048.159836
2004-04-28 00:00:00,1055.0,992.508876
2004-04-28 01:00:00,953.0,921.308145
2004-04-28 02:00:00,892.0,865.925456
2004-04-28 03:00:00,895.0,857.51143
2004-04-28 04:00:00,859.0,821.878621
2004-04-28 05:00:00,856.0,829.885255
2004-04-28 06:00:00,1030.0,997.698826
2004-04-28 07:00:00,1689.0,1446.725361
2004-04-28 08:00:00,1486.0,1336.876655
2004-04-28 09:00:00,1592.0,1452.743166
2004-04-28 10:00:00,1469.0,1301.324236
2004-04-28 11:00:00,1364.0,1224.628757
2004-04-28 12:00:00,1285.0,1139.438957
2004-04-28 13:00:00,1311.0,1137.332046
2004-04-28 14:00:00,1416.0,1237.965123
2004-04-28 15:00:00,1387.0,1221.846883
2004-04-28 16:00:00,1329.0,1125.590152
2004-04-28 17:00:00,1496.0,1226.96538
2004-04-28 18:00:00,1676.0,1417.34557
2004-04-28 19:00:00,1724.0,1426.19308
2004-04-28 20:00:00,1642.0,1387.58343
2004-04-28 21:00:00,1267.0,1147.619232
2004-04-28 22:00:00,1146.0,1056.038966
2004-04-28 23:00:00,1216.0,1093.453181
2004-04-29 00:00:00,1128.0,1043.418642
2004-04-29 01:00:00,1042.0,974.735691
2004-04-29 02:00:00,926.0,885.907767
2004-04-29 03:00:00,898.0,880.089428
2004-04-29 04:00:00,889.0,865.678412
2004-04-29 05:00:00,959.0,924.456317
2004-04-29 06:00:00,1097.0,1045.98302
2004-04-29 07:00:00,1674.0,1423.513698
2004-04-29 08:00:00,1771.0,1580.768942
2004-04-29 09:00:00,1408.0,1294.075063
2004-04-29 10:00:00,1156.0,1061.737361
2004-04-29 11:00:00,1042.0,950.158679
2004-04-29 12:00:00,1167.0,1057.326514
2004-04-29 13:00:00,1398.0,1262.885266
2004-04-29 14:00:00,1458.0,1268.151659
2004-04-29 15:00:00,1554.0,1345.8362
2004-04-29 16:00:00,1495.0,1314.998308
2004-04-29 17:00:00,1560.0,1372.450205
2004-04-29 18:00:00,1664.0,1447.969799
2004-04-29 19:00:00,1761.0,1541.988481
2004-04-29 20:00:00,1524.0,1328.900548
